order_id,customer_id,product_id,category,brand,price,quantity,order_date,city
ORD11557,CUST342,PRD140,Home & Kitchen,Prestige,2499.00,1,2024-02-10,Mumbai
ORD11558,CUST327,PRD259,Electronics,Realme,1941.00,1,2024-02-10,Hyderabad
ORD11559,CUST902,PRD521,Beauty,Plum,303.00,5,2024-02-10,Hyderabad
ORD11560,CUST1437,PRD068,Fashion,Peter England,1019.00,1,2024-02-10,Bengaluru
ORD11560,CUST1437,PRD248,Home & Kitchen,Wonderchef,980.00,1,2024-02-10,Bengaluru
ORD11560,CUST1437,PRD548,Electronics,Boult,2691.00,1,2024-02-10,Bengaluru
ORD11561,CUST1091,PRD006,Beauty,Lakme,160.00,3,2024-02-10,Pune
ORD11562,CUST1410,PRD323,Fashion,Woodland,312.00,2,2024-02-10,Mumbai
ORD11563,CUST499,PRD405,Beauty,Maybelline,227.00,1,2024-02-10,Pune
ORD11563,CUST499,PRD500,Electronics,Samsung,18999.00,2,2024-02-10,Pune
ORD11563,CUST499,PRD456,Fashion,Sparx,519.00,1,2024-02-10,Pune
ORD11564,CUST797,PRD298,Home & Kitchen,Borosil,4499.00,2,2024-02-10,Chennai
ORD11565,CUST877,PRD381,Fashion,Peter England,406.00,1,2024-02-10,Ahmedabad
ORD11566,CUST1038,PRD163,Electronics,Realme,1801.00,1,2024-02-10,Mumbai
ORD11567,CUST852,PRD481,Home & Kitchen,Butterfly,1864.00,1,2024-02-10,Mumbai
ORD11568,CUST1092,PRD577,Electronics,Mi,1502.00,1,2024-02-10,Mumbai
ORD11568,CUST1092,PRD080,Electronics,Realme,1211.00,2,2024-02-10,Mumbai
ORD11569,CUST419,PRD132,Home & Kitchen,Milton,455.00,2,2024-02-10,Delhi
ORD11569,CUST419,PRD220,Books,Westland,415.00,4,2024-02-10,Delhi
ORD11570,CUST002,PRD160,Home & Kitchen,Borosil,899.00,1,2024-02-10,Delhi
ORD11570,CUST002,PRD066,Electronics,JBL,487.00,1,2024-02-10,Delhi
ORD11570,CUST002,PRD174,Fashion,Bata,1462.00,2,2024-02-10,Delhi
ORD11571,CUST357,PRD262,Electronics,Apple,3501.00,1,2024-02-10,Delhi
ORD11572,CUST055,PRD535,Fashion,Bata,670.00,1,2024-02-10,Hyderabad
ORD11572,CUST055,PRD050,Fashion,Allen Solly,312.00,1,2024-02-10,Hyderabad
ORD11573,CUST522,PRD461,Fashion,Peter England,1071.00,1,2024-02-10,Chennai
ORD11573,CUST522,PRD237,Electronics,Mi,1210.00,1,2024-02-10,Chennai
ORD11573,CUST522,PRD216,Sports,Campus,559.00,1,2024-02-10,Chennai
ORD11574,CUST966,PRD331,Fashion,Allen Solly,801.00,2,2024-02-10,Bengaluru
ORD11575,CUST461,PRD509,Electronics,Noise,1956.00,1,2024-02-10,Delhi
ORD11576,CUST204,PRD209,Home & Kitchen,Pigeon,503.00,2,2024-02-10,Delhi
ORD11576,CUST204,PRD110,Home & Kitchen,Cello,1832.00,1,2024-02-10,Delhi
ORD11576,CUST204,PRD197,Sports,Cosco,3499.00,1,2024-02-10,Delhi
ORD11577,CUST682,PRD168,Home & Kitchen,Prestige,1522.00,1,2024-02-10,Delhi
ORD11578,CUST512,PRD289,Electronics,Boult,826.00,1,2024-02-11,Bengaluru
ORD11579,CUST1335,PRD156,Beauty,Lakme,399.00,1,2024-02-11,Hyderabad
ORD11580,CUST765,PRD583,Fashion,Biba,735.00,2,2024-02-11,Hyderabad
ORD11581,CUST574,PRD115,Fashion,Woodland,547.00,1,2024-02-11,Hyderabad
ORD11581,CUST574,PRD467,Home & Kitchen,Prestige,845.00,1,2024-02-11,Hyderabad
ORD11582,CUST420,PRD381,Fashion,Peter England,406.00,1,2024-02-11,Delhi
ORD11582,CUST420,PRD094,Books,Rupa,415.00,8,2024-02-11,Delhi
ORD11583,CUST141,PRD126,Sports,Decathlon,1107.00,1,2024-02-11,Chennai
ORD11584,CUST150,PRD321,Beauty,Himalaya,237.00,3,2024-02-11,Kolkata
ORD11585,CUST1471,PRD008,Beauty,Nivea,983.00,2,2024-02-11,Hyderabad
ORD11585,CUST1471,PRD126,Sports,Decathlon,1107.00,1,2024-02-11,Hyderabad
ORD11586,CUST1382,PRD363,Home & Kitchen,Milton,399.00,6,2024-02-11,Bengaluru
ORD11587,CUST121,PRD577,Electronics,Mi,1502.00,2,2024-02-11,Delhi
ORD11588,CUST1092,PRD555,Electronics,Boult,2277.00,1,2024-02-11,Mumbai
ORD11588,CUST1092,PRD592,Fashion,Levis,555.00,1,2024-02-11,Mumbai
ORD11589,CUST449,PRD361,Fashion,Allen Solly,1073.00,1,2024-02-11,Delhi
ORD11590,CUST719,PRD410,Electronics,OnePlus,4071.00,1,2024-02-11,Delhi
ORD11590,CUST719,PRD562,Books,Westland,999.00,1,2024-02-11,Delhi
ORD11590,CUST719,PRD251,Fashion,Puma,761.00,1,2024-02-11,Delhi
ORD11591,CUST650,PRD442,Electronics,Apple,1029.00,2,2024-02-11,Pune
ORD11592,CUST1472,PRD020,Beauty,Maybelline,169.00,1,2024-02-11,Bengaluru
ORD11592,CUST1472,PRD129,Home & Kitchen,Pigeon,728.00,1,2024-02-11,Bengaluru
ORD11593,CUST1086,PRD475,Fashion,Peter England,1447.00,1,2024-02-11,Delhi
ORD11594,CUST587,PRD275,Electronics,JBL,464.00,3,2024-02-11,Chennai
ORD11595,CUST924,PRD444,Electronics,Samsung,346.00,2,2024-02-11,Chennai
ORD11596,CUST360,PRD343,Home & Kitchen,Hawkins,805.00,1,2024-02-11,Pune
ORD11597,CUST143,PRD014,Sports,Yonex,1280.00,2,2024-02-11,Delhi
ORD11598,CUST324,PRD437,Beauty,Himalaya,333.00,1,2024-02-11,Pune
ORD11599,CUST966,PRD584,Sports,Nike,202.00,1,2024-02-11,Bengaluru
ORD11599,CUST966,PRD197,Sports,Cosco,3499.00,1,2024-02-11,Bengaluru
ORD11600,CUST576,PRD277,Electronics,Samsung,2013.00,2,2024-02-11,Mumbai
ORD11601,CUST322,PRD052,Electronics,Boult,1689.00,1,2024-02-11,Delhi
ORD11601,CUST322,PRD163,Electronics,Realme,1801.00,1,2024-02-11,Delhi
ORD11602,CUST1183,PRD129,Home & Kitchen,Pigeon,728.00,1,2024-02-11,Chennai
ORD11603,CUST268,PRD343,Home & Kitchen,Hawkins,805.00,2,2024-02-11,Chennai
ORD11603,CUST268,PRD245,Sports,Nike,3495.00,1,2024-02-11,Chennai
ORD11604,CUST292,PRD076,Sports,Nivia,579.00,1,2024-02-11,Mumbai
ORD11605,CUST106,PRD479,Electronics,JBL,180.00,1,2024-02-11,Bengaluru
ORD11606,CUST673,PRD531,Electronics,Boat,2084.00,1,2024-02-11,Chennai
ORD11606,CUST673,PRD271,Home & Kitchen,Cello,404.00,1,2024-02-11,Chennai
ORD11607,CUST423,PRD137,Home & Kitchen,Wonderchef,737.00,2,2024-02-11,Mumbai
ORD11608,CUST1231,PRD327,Electronics,OnePlus,457.00,6,2024-02-11,Mumbai
ORD11608,CUST1231,PRD122,Sports,Yonex,2499.00,1,2024-02-11,Mumbai
ORD11608,CUST1231,PRD204,Electronics,Boat,1299.00,1,2024-02-11,Mumbai
ORD11609,CUST1494,PRD031,Beauty,Lakme,547.00,1,2024-02-11,Mumbai
ORD11609,CUST1494,PRD381,Fashion,Peter England,406.00,1,2024-02-11,Mumbai
ORD11610,CUST204,PRD013,Fashion,Biba,2499.00,1,2024-02-11,Delhi
ORD11611,CUST269,PRD126,Sports,Decathlon,1107.00,1,2024-02-11,Mumbai
ORD11611,CUST269,PRD234,Fashion,Bata,484.00,3,2024-02-11,Mumbai
ORD11611,CUST269,PRD562,Books,Westland,999.00,2,2024-02-11,Mumbai
ORD11611,CUST269,PRD347,Fashion,Sparx,873.00,1,2024-02-11,Mumbai
ORD11612,CUST325,PRD509,Electronics,Noise,1956.00,1,2024-02-11,Mumbai
ORD11612,CUST325,PRD132,Home & Kitchen,Milton,455.00,2,2024-02-11,Mumbai
ORD11612,CUST325,PRD126,Sports,Decathlon,1107.00,2,2024-02-11,Mumbai
ORD11613,CUST1333,PRD377,Sports,Adidas,558.00,1,2024-02-11,Bengaluru
ORD11614,CUST847,PRD180,Home & Kitchen,Cello,835.00,1,2024-02-11,Ahmedabad
ORD11615,CUST361,PRD140,Home & Kitchen,Prestige,2499.00,1,2024-02-11,Ahmedabad
ORD11615,CUST361,PRD341,Electronics,Noise,196.00,2,2024-02-11,Ahmedabad
ORD11615,CUST361,PRD434,Home & Kitchen,Cello,2260.00,1,2024-02-11,Ahmedabad
ORD11615,CUST361,PRD415,Fashion,Woodland,2499.00,1,2024-02-11,Ahmedabad
ORD11616,CUST610,PRD156,Beauty,Lakme,399.00,3,2024-02-11,Delhi
ORD11617,CUST538,PRD506,Fashion,Allen Solly,745.00,2,2024-02-11,Mumbai
ORD11618,CUST694,PRD058,Electronics,Mi,2999.00,1,2024-02-11,Hyderabad
ORD11619,CUST731,PRD040,Electronics,Apple,817.00,1,2024-02-11,Bengaluru
ORD11619,CUST731,PRD129,Home & Kitchen,Pigeon,728.00,2,2024-02-11,Bengaluru
ORD11620,CUST1305,PRD257,Electronics,Noise,430.00,1,2024-02-12,Hyderabad
ORD11621,CUST1161,PRD116,Electronics,JBL,1323.00,1,2024-02-12,Bengaluru
ORD11622,CUST182,PRD107,Electronics,JBL,844.00,1,2024-02-12,Chennai
ORD11623,CUST1080,PRD592,Fashion,Levis,555.00,2,2024-02-12,Bengaluru
ORD11623,CUST1080,PRD379,Electronics,Realme,3493.00,1,2024-02-12,Bengaluru
ORD11624,CUST1131,PRD521,Beauty,Plum,303.00,3,2024-02-12,Chennai
ORD11625,CUST1283,PRD566,Electronics,Boat,2710.00,1,2024-02-12,Chennai
ORD11626,CUST534,PRD037,Home & Kitchen,Cello,584.00,1,2024-02-12,Ahmedabad
ORD11627,CUST317,PRD225,Electronics,Samsung,469.00,3,2024-02-12,Chennai
ORD11628,CUST425,PRD439,Electronics,Boat,394.00,1,2024-02-12,Bengaluru
ORD11628,CUST425,PRD161,Home & Kitchen,Cello,1367.00,1,2024-02-12,Bengaluru
ORD11628,CUST425,PRD444,Electronics,Samsung,346.00,2,2024-02-12,Bengaluru
ORD11628,CUST425,PRD468,Electronics,Mi,1890.00,3,2024-02-12,Bengaluru
ORD11629,CUST1037,PRD018,Fashion,Puma,418.00,6,2024-02-12,Delhi
ORD11629,CUST1037,PRD174,Fashion,Bata,1462.00,1,2024-02-12,Delhi
ORD11630,CUST165,PRD197,Sports,,3499.00,1,2024-02-12,Kolkata
ORD11631,CUST1429,PRD592,Fashion,Levis,555.00,1,2024-02-12,Chennai
ORD11632,CUST708,PRD197,Sports,Cosco,3499.00,1,2024-02-12,Delhi
ORD11633,CUST672,PRD235,Electronics,Boult,1773.00,1,2024-02-12,Bengaluru
ORD11633,CUST672,PRD215,Sports,Campus,638.00,1,2024-02-12,Bengaluru
ORD11634,CUST897,PRD195,Books,Bloomsbury,599.00,3,2024-02-12,Chennai
ORD11635,CUST749,PRD599,Electronics,Samsung,1030.00,2,2024-02-12,Hyderabad
ORD11636,CUST943,PRD170,Home & Kitchen,Hawkins,493.00,1,2024-02-12,Pune
ORD11637,CUST354,PRD577,Electronics,Mi,1502.00,1,2024-02-12,Hyderabad
ORD11638,CUST360,PRD035,Home & Kitchen,Hawkins,438.00,1,2024-02-12,Pune
ORD11638,CUST360,PRD225,Electronics,Samsung,469.00,1,2024-02-12,Pune
ORD11638,CUST360,PRD019,Fashion,Woodland,707.00,1,2024-02-12,Pune
ORD11639,CUST505,PRD379,Electronics,Realme,3493.00,1,2024-02-12,Hyderabad
ORD11639,CUST505,PRD197,Sports,Cosco,3499.00,1,2024-02-12,Hyderabad
ORD11640,CUST971,PRD521,Beauty,Plum,303.00,4,2024-02-12,Mumbai
ORD11641,CUST1362,PRD350,Home & Kitchen,Borosil,4499.00,1,2024-02-12,Delhi
ORD11642,CUST394,PRD022,Home & Kitchen,Hawkins,1213.00,1,2024-02-12,Delhi
ORD11643,CUST842,PRD463,Beauty,Plum,432.00,2,2024-02-12,Chennai
ORD11644,CUST599,PRD144,Fashion,Allen Solly,315.00,2,2024-02-12,Bengaluru
ORD11644,CUST599,PRD295,Books,Rupa,420.00,1,2024-02-12,Bengaluru
ORD11645,CUST1396,PRD460,Beauty,Lakme,252.00,1,2024-02-12,Mumbai
ORD11645,CUST1396,PRD323,Fashion,Woodland,312.00,4,2024-02-12,Mumbai
ORD11646,CUST342,PRD111,Beauty,Nivea,266.00,2,2024-02-12,Mumbai
ORD11647,CUST1246,PRD574,Electronics,Mi,318.00,3,2024-02-12,Mumbai
ORD11648,CUST1349,PRD301,Electronics,Boult,813.00,1,2024-02-12,Hyderabad
ORD11649,CUST1405,PRD357,Home & Kitchen,Milton,918.00,1,2024-02-12,Bengaluru
ORD11650,CUST1472,PRD572,Electronics,Apple,1534.00,3,2024-02-12,Bengaluru
ORD11650,CUST1472,PRD021,Fashion,Sparx,853.00,1,2024-02-12,Bengaluru
ORD11650,CUST1472,PRD421,Electronics,Realme,507.00,1,2024-02-12,Bengaluru
ORD11650,CUST1472,PRD394,Home & Kitchen,Butterfly,1799.00,1,2024-02-12,Bengaluru
ORD11651,CUST972,PRD225,Electronics,Samsung,469.00,2,2024-02-12,Mumbai
ORD11651,CUST972,PRD522,Fashion,Woodland,302.00,4,2024-02-12,Mumbai
ORD11651,CUST972,PRD130,Electronics,Sony,897.00,1,2024-02-12,Mumbai
ORD11652,CUST795,PRD181,Home & Kitchen,Wonderchef,1046.00,1,2024-02-12,Bengaluru
ORD11653,CUST554,PRD510,Sports,Cosco,583.00,1,2024-02-12,Bengaluru
ORD11654,CUST902,PRD508,Electronics,Sony,1978.00,3,2024-02-12,Hyderabad
ORD11654,CUST902,PRD225,Electronics,Samsung,469.00,3,2024-02-12,Hyderabad
ORD11655,CUST142,PRD379,Electronics,Realme,3493.00,1,2024-02-12,Delhi
ORD11656,CUST1354,PRD529,Beauty,Biotique,234.00,2,2024-02-12,Chennai
ORD11657,CUST885,PRD243,Home & Kitchen,Borosil,658.00,3,2024-02-12,Chennai
ORD11658,CUST480,PRD401,Electronics,Realme,1790.00,2,2024-02-12,Mumbai
ORD11659,CUST075,PRD225,Electronics,Samsung,469.00,1,2024-02-12,Mumbai
ORD11659,CUST075,PRD115,Fashion,Woodland,547.00,1,2024-02-12,Mumbai
ORD11660,CUST1049,PRD247,Sports,Campus,1130.00,2,2024-02-12,Hyderabad
ORD11661,CUST527,PRD541,Fashion,Biba,418.00,3,2024-02-12,Pune
ORD11661,CUST527,PRD163,Electronics,Realme,1801.00,2,2024-02-12,Pune
ORD11661,CUST527,PRD264,Home & Kitchen,Prestige,518.00,1,2024-02-12,Pune
ORD11662,CUST1231,PRD052,Electronics,Boult,1689.00,1,2024-02-12,Mumbai
ORD11662,CUST1231,PRD538,Sports,Nivia,347.00,1,2024-02-12,Mumbai
ORD11662,CUST1231,PRD055,Beauty,Maybelline,497.00,1,2024-02-12,Mumbai
ORD11663,CUST1086,PRD511,Electronics,Boult,1972.00,1,2024-02-12,Delhi
ORD11664,CUST092,PRD588,Electronics,JBL,3249.00,1,2024-02-12,Mumbai
ORD11664,CUST092,PRD174,Fashion,Bata,1462.00,1,2024-02-12,Mumbai
ORD11665,CUST1288,PRD344,Beauty,Lakme,222.00,2,2024-02-12,Pune
ORD11666,CUST780,PRD469,Fashion,Puma,616.00,1,2024-02-12,Kolkata
ORD11666,CUST780,PRD163,Electronics,Realme,1801.00,1,2024-02-12,Kolkata
ORD11667,CUST1276,PRD521,Beauty,Plum,303.00,2,2024-02-13,Bengaluru
ORD11668,CUST239,PRD355,Beauty,Plum,366.00,2,2024-02-13,Hyderabad
ORD11668,CUST239,PRD284,Electronics,OnePlus,1929.00,1,2024-02-13,Hyderabad
ORD11669,CUST1324,PRD468,Electronics,Mi,1890.00,1,2024-02-13,Mumbai
ORD11669,CUST1324,PRD140,Home & Kitchen,Prestige,2499.00,1,2024-02-13,Mumbai
ORD11670,CUST666,PRD225,Electronics,Samsung,469.00,1,2024-02-13,Chennai
ORD11671,CUST669,PRD407,Sports,Puma,235.00,6,2024-02-13,Bengaluru
ORD11672,CUST489,PRD199,Fashion,Woodland,4299.00,1,2024-02-13,Mumbai
ORD11672,CUST489,PRD317,Home & Kitchen,Butterfly,2280.00,1,2024-02-13,Mumbai
ORD11673,CUST1268,PRD465,Fashion,Allen Solly,715.00,1,2024-02-13,Mumbai
ORD11674,CUST662,PRD425,Electronics,Realme,1566.00,1,2024-02-13,Delhi
ORD11675,CUST1223,PRD437,Beauty,Himalaya,333.00,1,2024-02-13,Ahmedabad
ORD11676,CUST1251,PRD237,Electronics,Mi,1210.00,1,2024-02-13,Chennai
ORD11676,CUST1251,PRD072,Books,Aleph,226.00,2,2024-02-13,Chennai
ORD11677,CUST102,PRD508,Electronics,Sony,1978.00,1,2024-02-13,Bengaluru
ORD11678,CUST1037,PRD012,Home & Kitchen,Cello,615.00,1,2024-02-13,Delhi
ORD11678,CUST1037,PRD262,Electronics,Apple,3501.00,1,2024-02-13,Delhi
ORD11679,CUST811,PRD245,Sports,Nike,3495.00,1,2024-02-13,Kolkata
ORD11679,CUST811,PRD286,Electronics,Noise,437.00,6,2024-02-13,Kolkata
ORD11680,CUST664,PRD460,Beauty,Lakme,252.00,1,2024-02-13,Hyderabad
ORD11681,CUST632,PRD174,Fashion,Bata,1462.00,2,2024-02-13,Pune
ORD11681,CUST632,PRD448,Fashion,Biba,920.00,1,2024-02-13,Pune
ORD11682,CUST965,PRD114,Fashion,Bata,1028.00,1,2024-02-13,Mumbai
ORD11682,CUST965,PRD407,Sports,Puma,235.00,5,2024-02-13,Mumbai
ORD11683,CUST374,PRD011,Electronics,Noise,1933.00,2,2024-02-13,Chennai
ORD11683,CUST374,PRD225,Electronics,Samsung,469.00,2,2024-02-13,Chennai
ORD11684,CUST975,PRD478,Electronics,OnePlus,1494.00,1,2024-02-13,Hyderabad
ORD11685,CUST1417,PRD369,Sports,Decathlon,237.00,2,2024-02-13,Bengaluru
ORD11686,CUST410,PRD225,Electronics,Samsung,469.00,2,2024-02-13,Mumbai
ORD11686,CUST410,PRD035,Home & Kitchen,Hawkins,438.00,2,2024-02-13,Mumbai
ORD11687,CUST1010,PRD057,Electronics,Sony,1157.00,2,2024-02-13,Pune
ORD11687,CUST1010,PRD212,Electronics,Boult,149.00,1,2024-02-13,Pune
ORD11688,CUST401,PRD434,Home & Kitchen,Cello,2260.00,1,2024-02-13,Mumbai
ORD11688,CUST401,PRD465,Fashion,Allen Solly,715.00,1,2024-02-13,Mumbai
ORD11689,CUST763,PRD600,Fashion,Allen Solly,763.00,2,2024-02-13,Bengaluru
ORD11689,CUST763,PRD109,Electronics,OnePlus,160.00,3,2024-02-13,Bengaluru
ORD11690,CUST587,PRD504,Electronics,Mi,155.00,2,2024-02-13,Chennai
ORD11691,CUST1410,PRD369,Sports,Decathlon,237.00,3,2024-02-13,Mumbai
ORD11692,CUST923,PRD035,Home & Kitchen,Hawkins,438.00,1,2024-02-13,Mumbai
ORD11693,CUST1098,PRD506,Fashion,Allen Solly,745.00,1,2024-02-13,Delhi
ORD11694,CUST355,PRD494,Fashion,Sparx,605.00,3,2024-02-13,Ahmedabad
ORD11694,CUST355,PRD100,Electronics,Boat,413.00,3,2024-02-13,Ahmedabad
ORD11695,CUST512,PRD137,Home & Kitchen,Wonderchef,737.00,2,2024-02-13,Bengaluru
ORD11696,CUST1070,PRD200,Beauty,Biotique,209.00,2,2024-02-13,Pune
ORD11697,CUST1496,PRD219,Beauty,Nivea,480.00,2,2024-02-13,Hyderabad
ORD11697,CUST1496,PRD433,Home & Kitchen,Pigeon,755.00,1,2024-02-13,Hyderabad
ORD11697,CUST1496,PRD320,Electronics,Mi,313.00,6,2024-02-13,Hyderabad
ORD11698,CUST203,PRD535,Fashion,Bata,670.00,1,2024-02-13,Mumbai
ORD11699,CUST592,PRD238,Home & Kitchen,Borosil,948.00,1,2024-02-13,Bengaluru
ORD11700,CUST1332,PRD563,Electronics,Samsung,443.00,1,2024-02-13,Chennai
ORD11700,CUST1332,PRD476,Home & Kitchen,Wonderchef,1186.00,1,2024-02-13,Chennai
ORD11701,CUST140,PRD575,Sports,Cosco,2199.00,1,2024-02-13,Mumbai
ORD11702,CUST268,PRD521,Beauty,Plum,303.00,5,2024-02-13,Chennai
ORD11702,CUST268,PRD292,Home & Kitchen,Cello,2099.00,1,2024-02-13,Chennai
ORD11703,CUST792,PRD321,Beauty,Himalaya,237.00,4,2024-02-13,Pune
ORD11704,CUST845,PRD129,Home & Kitchen,Pigeon,728.00,1,2024-02-13,Pune
ORD11704,CUST845,PRD439,Electronics,Boat,394.00,1,2024-02-13,Pune
ORD11704,CUST845,PRD421,Electronics,Realme,507.00,1,2024-02-13,Pune
ORD11704,CUST845,PRD521,Beauty,Plum,303.00,3,2024-02-13,Pune
ORD11705,CUST544,PRD144,Fashion,Allen Solly,315.00,3,2024-02-13,Chennai
ORD11706,CUST1086,PRD107,Electronics,JBL,844.00,1,2024-02-13,Delhi
ORD11706,CUST1086,PRD317,Home & Kitchen,Butterfly,2280.00,1,2024-02-13,Delhi
ORD11706,CUST1086,PRD181,Home & Kitchen,Wonderchef,1046.00,2,2024-02-13,Delhi
ORD11706,CUST1086,PRD300,Home & Kitchen,Butterfly,1761.00,1,2024-02-13,Delhi
ORD11707,CUST514,PRD595,Fashion,Sparx,934.00,1,2024-02-13,Bengaluru
ORD11707,CUST514,PRD590,Fashion,Sparx,389.00,5,2024-02-13,Bengaluru
ORD11708,CUST1073,PRD221,Fashion,Levis,2199.00,1,2024-02-13,Chennai
ORD11708,CUST1073,PRD152,Electronics,Sony,699.00,1,2024-02-13,Chennai
ORD11708,CUST1073,PRD228,Electronics,Realme,1737.00,1,2024-02-13,Chennai
ORD11709,CUST400,PRD030,Electronics,Mi,1686.00,2,2024-02-13,Mumbai
ORD11710,CUST967,PRD436,Sports,Nivia,2199.00,1,2024-02-14,Pune
ORD11711,CUST752,PRD415,Fashion,Woodland,2499.00,2,2024-02-14,Delhi
ORD11711,CUST752,PRD284,Electronics,OnePlus,1929.00,1,2024-02-14,Delhi
ORD11712,CUST465,PRD220,Books,Westland,415.00,3,2024-02-14,Bengaluru
ORD11713,CUST784,PRD135,Books,Westland,243.00,2,2024-02-14,Hyderabad
ORD11714,CUST1136,PRD355,Beauty,Plum,366.00,1,2024-02-14,Bengaluru
ORD11715,CUST1056,PRD324,Fashion,Allen Solly,843.00,1,2024-02-14,Ahmedabad
ORD11716,CUST313,PRD228,Electronics,Realme,1737.00,1,2024-02-14,Bengaluru
ORD11717,CUST258,PRD222,Home & Kitchen,Cello,968.00,2,2024-02-14,Mumbai
ORD11717,CUST258,PRD295,Books,Rupa,420.00,1,2024-02-14,Mumbai
ORD11718,CUST638,PRD486,Electronics,Sony,907.00,1,2024-02-14,Bengaluru
ORD11719,CUST892,PRD147,Home & Kitchen,Borosil,615.00,1,2024-02-14,Pune
ORD11719,CUST892,PRD071,Beauty,Himalaya,243.00,1,2024-02-14,Pune
ORD11719,CUST892,PRD381,Fashion,Peter England,406.00,1,2024-02-14,Pune
ORD11719,CUST892,PRD391,Fashion,Bata,1999.00,1,2024-02-14,Pune
ORD11720,CUST675,PRD298,Home & Kitchen,Borosil,4499.00,1,2024-02-14,Mumbai
ORD11720,CUST675,PRD573,Fashion,Peter England,652.00,1,2024-02-14,Mumbai
ORD11720,CUST675,PRD451,Home & Kitchen,Hawkins,1999.00,1,2024-02-14,Mumbai
ORD11721,CUST461,PRD521,Beauty,Plum,303.00,3,2024-02-14,Delhi
ORD11722,CUST996,PRD272,Electronics,JBL,188.00,1,2024-02-14,Bengaluru
ORD11723,CUST872,PRD070,Home & Kitchen,Wonderchef,1246.00,1,2024-02-14,Chennai
ORD11724,CUST1468,PRD407,Sports,Puma,235.00,1,2024-02-14,Bengaluru
ORD11725,CUST973,PRD181,Home & Kitchen,Wonderchef,1046.00,1,2024-02-14,Delhi
ORD11726,CUST418,PRD078,Fashion,Woodland,513.00,1,2024-02-14,Mumbai
ORD11727,CUST1250,PRD076,Sports,Nivia,579.00,1,2024-02-14,Mumbai
ORD11728,CUST016,PRD584,Sports,,202.00,2,2024-02-14,Mumbai
ORD11728,CUST016,PRD508,Electronics,Sony,1978.00,1,2024-02-14,Mumbai
ORD11729,CUST086,PRD140,Home & Kitchen,Prestige,2499.00,1,2024-02-14,Mumbai
ORD11729,CUST086,PRD252,Electronics,OnePlus,270.00,3,2024-02-14,Mumbai
ORD11730,CUST975,PRD161,Home & Kitchen,Cello,1367.00,1,2024-02-14,Hyderabad
ORD11730,CUST975,PRD177,Fashion,Allen Solly,640.00,2,2024-02-14,Hyderabad
ORD11731,CUST1451,PRD544,Home & Kitchen,Butterfly,1694.00,1,2024-02-14,Mumbai
ORD11731,CUST1451,PRD439,Electronics,Boat,394.00,1,2024-02-14,Mumbai
ORD11731,CUST1451,PRD126,Sports,Decathlon,1107.00,1,2024-02-14,Mumbai
ORD11732,CUST514,PRD148,Electronics,Realme,455.00,3,2024-02-14,Bengaluru
ORD11732,CUST514,PRD020,Beauty,Maybelline,169.00,1,2024-02-14,Bengaluru
ORD11733,CUST625,PRD310,Sports,Decathlon,2499.00,1,2024-02-14,Mumbai
ORD11734,CUST568,PRD476,Home & Kitchen,Wonderchef,1186.00,2,2024-02-14,Bengaluru
ORD11735,CUST170,PRD006,Beauty,Lakme,160.00,4,2024-02-14,Mumbai
ORD11736,CUST506,PRD307,Books,Rupa,1199.00,3,2024-02-14,Bengaluru
ORD11737,CUST1396,PRD193,Sports,Nivia,1965.00,1,2024-02-14,Mumbai
ORD11738,CUST1038,PRD575,Sports,Cosco,2199.00,1,2024-02-14,Mumbai
ORD11739,CUST108,PRD315,Home & Kitchen,Prestige,668.00,1,2024-02-14,Hyderabad
ORD11739,CUST108,PRD091,Home & Kitchen,Cello,349.00,5,2024-02-14,Hyderabad
ORD11740,CUST633,PRD521,Beauty,Plum,303.00,1,2024-02-14,Hyderabad
ORD11741,CUST165,PRD505,Beauty,Nivea,307.00,2,2024-02-14,Kolkata
ORD11741,CUST165,PRD177,Fashion,Allen Solly,640.00,1,2024-02-14,Kolkata
ORD11741,CUST165,PRD400,Fashion,Sparx,1492.00,1,2024-02-14,Kolkata
ORD11741,CUST165,PRD295,Books,Rupa,420.00,4,2024-02-14,Kolkata
ORD11742,CUST727,PRD257,Electronics,Noise,430.00,1,2024-02-14,Mumbai
ORD11742,CUST727,PRD461,Fashion,Peter England,1071.00,1,2024-02-14,Mumbai
ORD11743,CUST494,PRD548,Electronics,Boult,2691.00,1,2024-02-14,Mumbai
ORD11743,CUST494,PRD349,Books,Bloomsbury,864.00,2,2024-02-14,Mumbai
ORD11744,CUST1163,PRD174,Fashion,Bata,1462.00,1,2024-02-14,Delhi
ORD11745,CUST150,PRD202,Sports,Nike,1517.00,2,2024-02-14,Kolkata
ORD11746,CUST052,PRD319,Fashion,Peter England,1416.00,1,2024-02-14,Hyderabad
ORD11746,CUST052,PRD228,Electronics,Realme,1737.00,2,2024-02-14,Hyderabad
ORD11747,CUST249,PRD047,Electronics,Apple,1555.00,2,2024-02-14,Hyderabad
ORD11748,CUST1319,PRD366,Electronics,Sony,1638.00,1,2024-02-14,Mumbai
ORD11749,CUST356,PRD178,Beauty,Maybelline,1099.00,2,2024-02-14,Mumbai
ORD11750,CUST473,PRD129,Home & Kitchen,Pigeon,728.00,1,2024-02-14,Pune
ORD11750,CUST473,PRD203,Sports,Campus,720.00,1,2024-02-14,Pune
ORD11751,CUST1106,PRD004,Home & Kitchen,Pigeon,874.00,1,2024-02-14,Bengaluru
